product_id,product_name,gender,category_name,sub_category_name,article_type_name,base_colour,season,usage
24215,Nike Men Yellow Jersey,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Sports
40750,Roxy Women Red Flip Flops,Women,Footwear,Flip Flops,Flip Flops,Red,Winter,Casual
15552,Fila Women Pack Of 3 White Socks,Women,Accessories,Socks,Socks,White,Summer,Sports
45222,Casio Vintage Collection Analog-Digital Watch AQ-230A-7BMQAD02,Men,Accessories,Watches,Watches,White,Winter,Casual
4105,Fila Men Tremor Navy Sandal,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,Casual
37602,Madagascar3 Girls Pink Printed T-Shirt,Girls,Apparel,Topwear,Tshirts,Pink,Summer,Casual
14480,Flying Machine Men Blue Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,Casual
25101,Lino Perros Women Double Strap Brown Belt,Women,Accessories,Belts,Belts,Brown,Winter,Casual
11334,United Colors of Benetton Men Washed Navy Blue Jeans,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,Casual
41444,Lee Cooper Men White Sports Shoes,Men,Footwear,Shoes,Sports Shoes,White,Fall,Casual
33064,U.S. Polo Assn. Denim Co. Men Check Blue Shirt,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual
40596,Aurelia Women Brown Kurtis,Women,Apparel,Topwear,Kurtis,Brown,Summer,Ethnic
57521,Provogue Men Brown Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual
36516,United Colors of Benetton Men Beige Belt,Men,Accessories,Belts,Belts,Beige,Summer,Casual
52053,Myntra Men Black T-shirt,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
15794,Facit Men Grey String Bikini Briefs,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual
14646,Probase Men Funky Music Maroon Tshirts,Men,Apparel,Topwear,Tshirts,Maroon,Fall,Casual
33858,Puma Women Lucie Purple Flip Flops,Women,Footwear,Flip Flops,Flip Flops,Purple,Summer,Casual
58569,Puma Men Black T-shirt,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
20473,Baggit Women Choti Jhuti  Purple Belt,Women,Accessories,Belts,Belts,Purple,Winter,Casual
5211,DC Comics Men's Dist Light Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
44136,dunhill Men Pure Perfume,Men,Personal Care,Fragrance,Perfume And Body Mist,Silver,Spring,Casual
6494,Red Tape Men Brown Leather Shoe,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual
34241,Proline Men Black T-shirt with Printed Detail,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
16111,Numero Uno Men Casual Brown Slipper,Men,Footwear,Sandal,Sandals,Brown,Fall,Casual
22324,John Players Men Solid Green T-Shirt,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual
7546,Nike Men's As Emb Sneaker T-Shirts,Men,Apparel,Topwear,Tshirts,Pink,Summer,Sports
19965,United Colors Of Benetton Men Black Sweater,Men,Apparel,Topwear,Sweaters,Black,Fall,Casual
46661,Rasasi Men Instincts Deo,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,Casual
13463,United Colors of Benetton Men Check Blue Shirts,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual
43313,United Colors of Benetton Women Blue Sweater,Women,Apparel,Topwear,Sweaters,Blue,Summer,Casual
2034,ADIDAS Men's Black Polo T-shirt,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports
31733,Reid & Taylor Men Charcoal Grey Blazer,Men,Apparel,Topwear,Blazers,Black,Summer,Formal
49629,Mineral Women White Top,Women,Apparel,Topwear,Tops,White,Summer,Casual
55276,Lakme Rose Powder With Sunscreen,Women,Personal Care,Makeup,Concealer,Skin,Spring,Casual
19159,United Colors of Benetton Men Printed Black Tshirt,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
26784,Reebok Men Reeplay Perfume & Deodorant Set,Men,Personal Care,Fragrance,Fragrance Gift Set,Red,Spring,Casual
50536,Chromozome Men Grey Briefs,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,Casual
47581,Portia Women Silver & Maroon Flats,Women,Footwear,Shoes,Flats,Maroon,Winter,Casual
34073,Clarks Women Birds Feather Leather Black Shoes,Women,Footwear,Shoes,Heels,Black,Summer,Casual
7774,Converse Men's Pormn Team Blue Canvas Shoe,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,Casual
55878,Colorbar Exclusive Nail Lacquer 68,Women,Personal Care,Nails,Nail Polish,Brown,Spring,Casual
46453,Timex Men Off-White Dial Watch,Men,Accessories,Watches,Watches,Off White,Winter,Casual
16323,Peter England Men Printed Green TShirt,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual
2206,ADIDAS Men Stripe Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports
27464,Jockey Women Skin Hip Brief,Women,Apparel,Innerwear,Briefs,Skin,Winter,Casual
13651,ADIDAS Black Tip Off 2 Sports Shoe,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
12783,Mother Earth Women Aug Bagru Red Kurtas,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic
55044,Lakme Absolute Matte Berrylicious Lipstick 27,Women,Personal Care,Lips,Lipstick,Purple,Spring,Unknown
41676,Catwalk Women Black Heels,Women,Footwear,Shoes,Heels,Black,Winter,Casual
32384,Arrow Woman Striped Red Top,Women,Apparel,Topwear,Tops,Red,Summer,Casual
25333,CASIO Sheen Women Analogue Watche SH110,Women,Accessories,Watches,Watches,Black,Winter,Casual
11106,Indigo Nation Men Stripes Blue Shirts,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
57713,Lotus Herbals Fruit Splash Lip Gloss 48,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,Unknown
33256,Gini and Jony Girls Printed Blue T-shirt,Girls,Apparel,Topwear,Tshirts,Blue,Summer,Casual
59689,Avirate Pink & Black Bra,Women,Apparel,Innerwear,Bra,Pink,Summer,Casual
36724,Gini and Jony Boys Polo Red T-Shirt,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual
5023,Levis Kids Boy's Chad Red Kidswear,Men,Apparel,Topwear,Shirts,Red,Summer,Casual
44304,Indian Terrain Men Grey Shorts,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual
7310,UCB Women's Short Sleeve Round Neck Pink Top,Women,Apparel,Topwear,Tops,Pink,Summer,Casual
16747,Spice Art Women Small Beads Blue Clutch,Women,Accessories,Bags,Clutches,Blue,Winter,Casual
31959,Nike Men Air Max Run Lite Grey Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports
49843,Gini and Jony Boys Khaki Bermuda Shorts,Boys,Apparel,Bottomwear,Shorts,Khaki,Summer,Casual
48991,Lucera Women Silver Ring,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual
28048,Jockey ELANCE Men White Hi-Cut Brief 1008,Men,Apparel,Innerwear,Briefs,White,Summer,Casual
17695,Vans Men Authentic Maroon Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Maroon,Fall,Casual
50152,Rocia Women Cream Heels,Women,Footwear,Shoes,Heels,Cream,Winter,Casual
34417,Myntra Men Deadly Trek Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
55420,Revlon MoistureStay Stawberry Lipcolor 52,Women,Personal Care,Lips,Lipstick,Pink,Spring,Casual
8358,Doodle Girl's Princess Cute Little Light Blue Kidswear,Girls,Apparel,Topwear,Tshirts,Blue,Fall,Casual
28874,BIBA Women Printed Blue Kurta,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic
43545,Woodland Men Brown Sandals,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual
2662,Murcia Women Brocade Bronze Bag,Women,Accessories,Bags,Handbags,Brown,Winter,Casual
27000,Jealous 21 Women Washed Blue Jeans,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
13235,Palm Tree Kids Boys Stripes Blue Tshirts,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
24685,Hush Puppies Men Hpo2 Flex Black Formal Shoes,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal
33632,Lino Perros Women Blue Handbag,Women,Accessories,Bags,Handbags,Blue,Summer,Casual
41212,Buckaroo Men Brown Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual
25757,Lino Perros Men Red Suspenders,Men,Apparel,Topwear,Suspenders,Red,Summer,Formal
11562,W Women Printed Purple Kurtas,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic
5447,Ant Kids Boy's Anytime Check Black Shirt Kidswear,Boys,Apparel,Topwear,Shirts,Black,Summer,Casual
37292,CASIO ENTICER Women White Dial Analogue Watch A445,Women,Accessories,Watches,Watches,Steel,Winter,Casual
44760,Globalite Men White Casual Shoes,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
14010,Nike Men Printed Green Tshirts,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual
20225,Wrangler Women Felt Red Sweater,Women,Apparel,Topwear,Sweaters,Red,Fall,Casual
4595,Wildcraft Men Blue & Black Backpack,Men,Accessories,Bags,Backpacks,Blue,Winter,Casual
58931,Ivory Tag Pink Furry Foldover Crossbody Bag,Women,Accessories,Bags,Handbags,Pink,Summer,Casual
33400,Baggit Women Black Fingers Crush Clutch,Women,Accessories,Bags,Clutches,Black,Summer,Casual
57145,Elle Women Grey Melange Tank Top,Women,Apparel,Topwear,Tops,Grey Melange,Summer,Casual
10682,United Colors of Benetton Men Printed Tan T-shirt,Men,Apparel,Topwear,Tshirts,Tan,Fall,Casual
25565,Fila Men Swift White Sports Shoes,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
11750,Lee Women Solid Black Tshirts,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual
56097,Colorbar Star Berry Shine Lip Gloss 08,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,Casual
20017,United Colors of Benetton Men Check Red Shirt,Men,Apparel,Topwear,Shirts,Red,Fall,Casual
5675,Skechers Men's Ilets Resolute Black Shoe,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal
44552,Coolers Men Brown Sandals,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual
39906,ADIDAS Men White Phantom Sports Shoes,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
52437,Red Rose Women Lavender Nightdress,Women,Apparel,Loungewear and Nightwear,Nightdress,Lavender,Winter,Casual
8956,Puma Men funtamentals webbing Black Belts,Men,Accessories,Belts,Belts,Black,Fall,Casual
22740,BIBA Women Printed Blue Kurta,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic
7122,Wildcraft Unisex Black & Green Printed Laptop Backpack,Unisex,Accessories,Bags,Backpacks,Black,Winter,Casual
46205,Adrika Gold Coloured Bangle,Women,Accessories,Jewellery,Bangle,Gold,Winter,Ethnic
34625,Kenneth Cole Men Grey Dial Watch,Men,Accessories,Watches,Watches,Grey,Winter,Casual
23692,Newhide Black Unisex Travel Pouch Passport Holder,Unisex,Accessories,Wallets,Wallets,Black,Summer,Casual
9884,Spykar Men Laundered With Affection And Care White T-Shirts,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
3582,ADIDAS Men's Black White Metallic Flip Flop,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,Casual
55612,Numero Uno Men Black Shoes,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Casual
27232,Doodle Kids Girl Check Pink Shorts,Women,Apparel,Bottomwear,Shorts,Pink,Summer,Casual
43777,Royal Diadem Gold & White Earrings,Women,Accessories,Jewellery,Earrings,White,Summer,Ethnic
30285,Speedo Men Sheet Sunglasses,Men,Accessories,Eyewear,Sunglasses,Black,Summer,Casual
28626,Nike Men Classic Fresher Off White Track Pants,Men,Apparel,Bottomwear,Track Pants,Off White,Summer,Sports
2830,Lee Cooper Men's Casual Canvas Black Shoe,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
34279,Fabindia Women Kota Silk Tepchi Orange Dupatta,Women,Apparel,Topwear,Dupatta,Orange,Summer,Ethnic
46659,Rasasi Women Life Deo,Women,Personal Care,Fragrance,Deodorant,Green,Spring,Casual
16129,ADIDAS Men Blue Polo Tshirt,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports
19161,United Colors of Benetton Men Solid White Tshirt,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
12589,Tantra Unisex Printed Brown Tshirts,Unisex,Apparel,Topwear,Tshirts,Brown,Fall,Casual
16915,Spykar Men Black Sweater,Men,Apparel,Topwear,Sweaters,Black,Fall,Casual
49611,Catwalk Women Olive Flats,Women,Footwear,Shoes,Heels,Olive,Winter,Casual
39566,Catwalk Women Brown Flats,Women,Footwear,Shoes,Heels,Brown,Winter,Casual
25139,Lino Perros Women Bronze Clutch,Women,Accessories,Bags,Clutches,Bronze,Winter,Casual
57519,Provogue Men Black Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
44932,Jack & Jones Men Blue Jeans,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
53985,Kiara Women Brown Sling Bag,Women,Accessories,Bags,Handbags,Brown,Summer,Casual
1689,Reebok Men Blue Polo T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
21599,Indigo Nation Men Solid Black Trousers,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal
25905,Femella Women Blue Skinny Leggings,Women,Apparel,Bottomwear,Leggings,Blue,Summer,Casual
5229,Quechua Unisex Forclaz Air Black Backpack,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual
58551,Miami Blues Women Sunglasses,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
33860,Puma Men Drifter Road White Flip Flops,Men,Footwear,Flip Flops,Flip Flops,White,Winter,Casual
39754,Gini Jony Boys Printed Red Jacket,Boys,Apparel,Topwear,Jackets,Red,Summer,Casual
5827,ADIDAS Men's Prt Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
11902,Franco Leone Men Formal Black Formal Shoes,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal
20679,Buckaroo Men Eva Black Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual
54992,Femella Women Black & Beige Shrug,Women,Apparel,Topwear,Shrug,Beige,Summer,Casual
28414,Idee Men Metallic Sunglasses,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,Casual
43925,Puma Men Black Graphic Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
35199,Wildcraft Unisex Olive Green & Black Backpack,Unisex,Accessories,Bags,Backpacks,Olive,Spring,Casual
55840,Colorbar Pro Rusk Beauty Nail Lacquer 057,Women,Personal Care,Nails,Nail Polish,Rust,Spring,Casual
18281,Aneri Women Sufi Cream Kurta,Women,Apparel,Topwear,Kurtas,Cream,Fall,Ethnic
13669,Genesis Men Black Solid Trouser,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal
34877,Envirosax Women Navy Blue Bag,Women,Accessories,Bags,Handbags,Navy Blue,Summer,Casual
8704,Fastrack Women Hip Hop Sunglasses,Women,Accessories,Eyewear,Sunglasses,Red,Winter,Casual
22912,Puma Women Future Cat Remix Black Shoes,Women,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
19353,Numero Uno Men Brown Shoes,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual
14814,United Colors of Benetton Women Solid Brown Handbags,Women,Accessories,Bags,Handbags,Brown,Summer,Casual
10488,Flying Machine Blue Jeans,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual
39330,Gini & Jony Girls White Skirt,Girls,Apparel,Bottomwear,Skirts,White,Summer,Casual
14028,Nike Men Solid Black Tracksuits,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,Casual
58307,Jockey LCESCBRA Men Pack of 3 Socks 2004,Men,Accessories,Socks,Socks,Navy Blue,Summer,Sports
44758,Globalite Men White Max Shoes,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
36378,Reid & Taylor Men Brown Socks,Men,Accessories,Socks,Socks,Brown,Summer,Casual
7328,Red Tape Men Black Sandals,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
27804,Bulchee Men Reversible Prong Black & Brown Belt,Men,Accessories,Belts,Belts,Black,Summer,Casual
28070,Jockey ELANCE Mens Red Trunks 1015,Men,Apparel,Innerwear,Trunk,Red,Summer,Casual
51884,Nyk Women Blue Wallet,Women,Accessories,Wallets,Wallets,Blue,Summer,Casual
3788,Basics Men White & Blue Striped Polo T-shirt,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
8360,Doodle Girl's Tonight Night Rock Yellow Pink Kidswear,Girls,Apparel,Topwear,Tshirts,Yellow,Fall,Casual
49047,Lucera Women Silver Ring,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual
55418,Revlon Moisture Stay Violet Lipstick 13,Women,Personal Care,Lips,Lipstick,Purple,Spring,Casual
19737,United Colors of Benetton Women Charcoal Top,Women,Apparel,Topwear,Tops,Charcoal,Summer,Casual
46833,Gini and Jony Boys Black T-shirt,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual
27038,Yelloe Beige Easy To Handle Handbag,Women,Accessories,Bags,Handbags,Beige,Summer,Casual
48195,United Colors of Benetton Men Black Sunglasses,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
50956,Lee Women Black Jeans,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual
29390,Genesis Men Maroon Shirt,Men,Apparel,Topwear,Shirts,Maroon,Summer,Formal
22778,BIBA Women Printed Yellow Kurta,Women,Apparel,Topwear,Kurtas,Yellow,Summer,Ethnic
28242,Park Avenue Men Storm Deo,Men,Personal Care,Fragrance,Deodorant,Purple,Spring,Casual
13803,Proline Blue Patterned Sleeveless Sweater,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,Casual
7926,Proline Men Navy Striped Polo T-shirt,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual
19505,Wrangler Textured Men Black Belts,Men,Accessories,Belts,Belts,Black,Fall,Casual
8152,Highlander Men Blue Checked Hagan Slim Fit Shirt,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual
9080,ADIDAS Men Adna Revpt Grey Trackpant,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports
33438,Baggit Women Senorita Koku Navy Blue Handbag,Women,Accessories,Bags,Handbags,Navy Blue,Summer,Casual
58909,Hakashi Men Maroon Silk Tie,Men,Accessories,Ties,Ties,Maroon,Summer,Casual
20813,Red Tape Men Casual Brown Shoes,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual
41018,Lee Men Brown Leather Belt,Men,Accessories,Belts,Belts,Brown,Summer,Casual
11768,Lee Men Printed White Tshirts,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
36976,Lino Perros Women Purple Clutch,Women,Accessories,Bags,Clutches,Purple,Summer,Casual
57941,Clarks Men Black Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Spring,Casual
37098,Wills Lifestyle Men Green Polo T-shirt,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
58135,Rreverie Silver Earrings,Women,Accessories,Jewellery,Earrings,Silver,Fall,Casual
41824,Skechers Women Silver Sports Shoes,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports
56893,HM Women Multi Coloured Shoes,Women,Footwear,Shoes,Flats,Multi,Winter,Casual
38216,Polaroid Women Sunglasses,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
24649,Converse Men's As Canvas Hi Black Denim Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
56269,SDL by Sweet Dreams Men Maroon Pyjama Set,Men,Apparel,Loungewear and Nightwear,Night Suits,Maroon,Summer,Casual
4559,Nike Men's Dunk High White Blue Shoe,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
59221,Titan Women Gold Watch,Women,Accessories,Watches,Watches,Gold,Winter,Casual
31995,Playboy Men Navy Socks,Men,Accessories,Socks,Socks,Navy Blue,Summer,Formal
29156,United Colors of Benetton Men White Polo T-shirt,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual
26922,Jealous 21 Women Purple Top,Women,Apparel,Topwear,Tops,Purple,Summer,Casual
47129,Be For Bag Women Blue Tote Bag,Women,Accessories,Bags,Handbags,Blue,Spring,Casual
28084,Jockey MODERN CLASSIC Men Olive Y Front Briefs 2007,Men,Apparel,Innerwear,Briefs,Olive,Summer,Casual
17659,Catwalk Women Ballerina Brown Casual Shoe,Women,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual
30847,Fabindia Women Printed Maroon Kurta,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic
8394,ADIDAS Men White Neo Crkt Cc Polo T-Shirts,Men,Apparel,Topwear,Tshirts,White,Fall,Sports
51870,Mark Taylor Beige Printed T-shirt,Men,Apparel,Topwear,Tshirts,Beige,Fall,Casual
18611,Puma Men Team SS  Spectra Yellow Tshirts,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Sports
48161,Fossil Women Green Wallet,Women,Accessories,Wallets,Wallets,Green,Winter,Casual
43589,Gini and Jony Girls Fixed Weast Pink Capris,Girls,Apparel,Bottomwear,Capris,Pink,Summer,Casual
9246,Mark Taylor Men Blue Striped Shirt,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
12925,iD Men Casual Blue Shoes,Men,Footwear,Shoes,Casual Shoes,Blue,Spring,Casual
12119,Aurelia Women Solid Purple Kurtas,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic
42669,Alma Women Black & White Kurta,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic
9074,Mark Taylor Men Solid White Shirts,Men,Apparel,Topwear,Shirts,White,Fall,Formal
30249,Numero Uno Men Orange Flip Flops,Men,Footwear,Flip Flops,Flip Flops,Orange,Summer,Casual
6800,Converse Unisex Canvas White Shoe,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,Casual
57189,Elle Women Pink Tunic,Women,Apparel,Topwear,Tunics,Pink,Summer,Casual
37850,Hidekraft Men Black Wallet,Men,Accessories,Wallets,Wallets,Black,Summer,Casual
38024,Q&Q Attractive Women Black Dial Watch,Women,Accessories,Watches,Watches,Black,Winter,Casual
21935,Murcia Women Casual Grey Handbag,Women,Accessories,Bags,Handbags,Grey,Winter,Casual
53529,Amante Women Maroon Briefs PCLC11,Women,Apparel,Innerwear,Briefs,Maroon,Winter,Casual
38818,Latin Quarters Women Orange Top,Women,Apparel,Topwear,Tops,Orange,Fall,Casual
59013,Skechers Men Navy Blue Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,Casual
56867,HM Women Black Shoes,Women,Footwear,Shoes,Flats,Black,Winter,Casual
6458,Lotto Unisex Canvas White Blue Shoe,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual
3916,Urban Yoga Men's Breathe Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
29700,John Miller Men Check Blue Shirt,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal
48737,Revv Men Steel Bangle,Men,Accessories,Jewellery,Bangle,Steel,Summer,Casual
9410,Fastrack Unisex Brown Sunglasses,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
17833,Nike Men Black Air Endurance Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Black,Winter,Sports
18047,Lino Perros Women Sequin Gold Wallet,Women,Accessories,Wallets,Wallets,Gold,Winter,Casual
19195,United Colors of Benetton Men Check Red Shirt,Men,Apparel,Topwear,Shirts,Red,Fall,Casual
39592,Catwalk Women Yellow Wedges,Women,Footwear,Shoes,Heels,Yellow,Winter,Casual
38440,Baggit Women Black Wallet,Women,Accessories,Wallets,Wallets,Black,Summer,Casual
15758,Facit Men Fitness Black Innerwear Vest,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,Casual
32946,ADIDAS Neo Men Evader DB Black Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
45028,Maxima Men White Dial Watch 24132LMGT,Men,Accessories,Watches,Watches,White,Winter,Casual
37408,Murcia Women Pink Handbag,Women,Accessories,Bags,Handbags,Pink,Summer,Casual
33894,Citizen Men White Dial Watch BD0024-53A,Men,Accessories,Watches,Watches,White,Winter,Casual
4901,Levis Kids Girl's Desiree Pink Kidswear,Women,Apparel,Topwear,Tops,Pink,Summer,Casual
32348,Q&Q Men Black Dial Watch,Men,Accessories,Watches,Watches,Black,Winter,Casual
40768,Quiksilver Men White Firsty Fishtails Cap,Men,Accessories,Headwear,Caps,White,Summer,Casual
10018,Nike Men Black Three Quarter Track Pants,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports
59645,FNF Purple & Gold Collection For Wedding Sari,Women,Apparel,Saree,Sarees,Purple,Fall,Ethnic
58797,Highlander Men Grey Melange Shirt,Men,Apparel,Topwear,Shirts,Grey Melange,Fall,Smart Casual
10824,Wrangler Men White Polo Tshirts,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
54966,Woodland Men Olive Green Shoes,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,Casual
51428,Myntra Men Blue Check Shirt,Men,Apparel,Topwear,Shirts,White,Summer,Casual
29532,Playboy Women Purple Dial Watch,Women,Accessories,Watches,Watches,Purple,Winter,Casual
34883,Envirosax Women Multi Coloured Bag,Women,Accessories,Bags,Handbags,Multi,Summer,Casual
18275,Aneri Women Preet Blue Kurta,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic
48505,French Connection Women Cream Top,Women,Apparel,Topwear,Tops,Cream,Summer,Casual
23834,Puma Unisex Beach Flip Green Flip Flops,Unisex,Footwear,Flip Flops,Flip Flops,Green,Fall,Casual
9622,Indigo Nation Men Stripes Red Grey Shirts,Men,Apparel,Topwear,Shirts,Red,Fall,Casual
3318,CSK Mens Fangear Tee,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Sports
57142,Elle Women Peach Top,Women,Apparel,Topwear,Tops,Peach,Summer,Casual
10685,Doodle Girl Little Princess White Tops,Women,Apparel,Topwear,Tops,White,Fall,Casual
33407,Baggit Women Gold Fingers Club Clutch,Women,Accessories,Bags,Clutches,Gold,Summer,Casual
41027,Lee Men Brown Cap,Men,Accessories,Headwear,Caps,Brown,Summer,Casual
11757,Lee Women Solid Purple Tops,Women,Apparel,Topwear,Tops,Purple,Summer,Casual
56090,Colorbar Star Shine Crystaliser Lip Gloss 02,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,Casual
44555,Coolers Men Brown Sandals,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual
5672,Tantra Men's Bangalore Metro Black T-shirt,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
20010,United Colors of Benetton Men Printed Grey Top,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
52430,Red Rose Black & White Nightdress,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Winter,Casual
39901,ADIDAS Men Black Apelido Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
22747,BIBA Women Printed Blue Kurta,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic
8951,Indigo Nation Men ID Yarn Dyed Black Trousers,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual
9883,Indigo Nation Men Hot Stepper Purple Shirts,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual
23695,Proline Men Purple Polo T-shirt,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual
34622,Aspen Women White Dial Watch,Women,Accessories,Watches,Watches,White,Winter,Casual
