product_id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,stock_qty,updated_at,rating,review_count
11136,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Puma Men Top Flow Red-213 Black Watch,37,2026-08-12T18:14:08.376699+00:00,0.0,0
25303,Women,Accessories,Wallets,Wallets,Black,Winter,2015,Casual,Lino Perros Women Leather Black Wallet,4,2026-08-12T18:14:08.376699+00:00,0.0,0
26586,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Puma Men Esito Vulc Cetto White Sports Shoes,37,2026-08-12T18:14:08.376699+00:00,0.0,0
55074,Women,Personal Care,Makeup,Kajal And Eyeliner,Sea Green,Spring,2017,Casual,Lakme Glide On Aqua Green Eye Color,25,2026-08-12T18:14:08.376699+00:00,0.0,0
43111,Men,Personal Care,Fragrance,Perfume And Body Mist,Blue,Spring,2017,Casual,Paris Hilton Men Heir Perfume,12,2026-08-12T18:14:08.376699+00:00,0.0,0
18289,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011,Ethnic,Aneri Women Habiba Blue Kurti,40,2026-08-12T18:14:08.376699+00:00,0.0,0
13661,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Genesis Men Thick Black Stripe Shirt,12,2026-08-12T18:14:08.376699+00:00,0.0,0
27454,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Jockey Black Full-Coverage Bra 1616,5,2026-08-12T18:14:08.376699+00:00,0.0,0
46463,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Timex Men Black Dial Watch,14,2026-08-12T18:14:08.376699+00:00,0.0,0
35191,Unisex,Accessories,Bags,Backpacks,Blue,Spring,2013,Casual,Wildcraft Unisex Blue & Black Backpack,42,2026-08-12T18:14:08.376699+00:00,0.0,0
55848,Women,Personal Care,Nails,Nail Polish,Peach,Spring,2017,Casual,Colorbar Pro Peach Rose Nail Lacquer 047,49,2026-08-12T18:14:08.376699+00:00,0.0,0
7744,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Indigo Nation Men Navy Blue Polo T-shirt,45,2026-08-12T18:14:08.376699+00:00,0.0,0
22126,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Provogue Men Brown Formal Shoes,27,2026-08-12T18:14:08.376699+00:00,0.0,0
50506,Men,Apparel,Innerwear,Briefs,Black,Winter,2016,Casual,Chromozome Men Black Briefs,7,2026-08-12T18:14:08.376699+00:00,0.0,0
34043,Boys,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Palm Tree Boys Check Red Shirt,44,2026-08-12T18:14:08.376699+00:00,0.0,0
6696,Men,Accessories,Socks,Socks,White,Summer,2011,Sports,Nike Men's New Ap Swsh C White Socks,47,2026-08-12T18:14:08.376699+00:00,0.0,0
52635,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Mod-acc Women Black Handbag,36,2026-08-12T18:14:08.376699+00:00,0.0,0
36370,Men,Accessories,Ties,Ties,Black,Summer,2012,Formal,Reid & Taylor Men Black Tie,21,2026-08-12T18:14:08.376699+00:00,0.0,0
44750,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2010,Casual,Globalite Men Black Tracker Shoes,1,2026-08-12T18:14:08.376699+00:00,0.0,0
5477,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,Nike Men's Celso City Thong Flip Flop,28,2026-08-12T18:14:08.376699+00:00,0.0,0
20215,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Wrangler Men Flag Blue Sweater,16,2026-08-12T18:14:08.376699+00:00,0.0,0
14020,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Nike Men Stripes Blue Polo Tshirts,21,2026-08-12T18:14:08.376699+00:00,0.0,0
39338,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Fila Men Black Flow Verve Sports Shoes,39,2026-08-12T18:14:08.376699+00:00,0.0,0
41222,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012,Casual,Lotto Men Black Flip Flops,23,2026-08-12T18:14:08.376699+00:00,0.0,0
56295,Women,Apparel,Innerwear,Bra,Purple,Winter,2015,Casual,Biara Women Purple Bra,46,2026-08-12T18:14:08.376699+00:00,0.0,0
11552,Women,Apparel,Topwear,Kurtas,White,Summer,2011,Ethnic,W Women Printed White Kurtas,3,2026-08-12T18:14:08.376699+00:00,0.0,0
25767,Men,Apparel,Topwear,Suspenders,Black,Summer,2012,Formal,Lino Perros Men Black Suspenders,18,2026-08-12T18:14:08.376699+00:00,0.0,0
10480,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011,Casual,Flying Machine Men SS Yellow Shirts,31,2026-08-12T18:14:08.376699+00:00,0.0,0
57347,Women,Apparel,Innerwear,Bra,Brown,Winter,2015,Casual,Amante Brown Full-Coverage Bra BGFM01,48,2026-08-12T18:14:08.376699+00:00,0.0,0
33602,Women,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Lino Perros Women Black Wallet,3,2026-08-12T18:14:08.376699+00:00,0.0,0
30087,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Ed Hardy Women White Watch,38,2026-08-12T18:14:08.376699+00:00,0.0,0
43575,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls Knits White Top,26,2026-08-12T18:14:08.376699+00:00,0.0,0
28844,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012,Casual,Proline Men Charcoal T-shirt,45,2026-08-12T18:14:08.376699+00:00,0.0,0
13205,Women,Footwear,Shoes,Sports Shoes,Grey,Spring,2012,Sports,ASICS Women Gel 1160 Running Grey Sports Shoes,6,2026-08-12T18:14:08.376699+00:00,0.0,0
27030,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,Jealous 21 Women Blue Capris,31,2026-08-12T18:14:08.376699+00:00,0.0,0
55410,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017,Casual,Revlon ColorStay Overtime Eternally Tan Lip Gloss 340,11,2026-08-12T18:14:08.376699+00:00,0.0,0
3780,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Status Quo Men's Leaf Green Polo T-shirt,31,2026-08-12T18:14:08.376699+00:00,0.0,0
8368,Girls,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Doodle Girl's Halter Neck Pink Kidswear,19,2026-08-12T18:14:08.376699+00:00,0.0,0
31155,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Navy Blue T-shirt,6,2026-08-12T18:14:08.376699+00:00,0.0,0
50162,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual,Rocia Women Beige Wedges,13,2026-08-12T18:14:08.376699+00:00,0.0,0
28078,Men,Apparel,Innerwear,Trunk,White,Summer,2016,Casual,Jockey MC Men White Midway Classic Boxer Trunks 1101,29,2026-08-12T18:14:08.376699+00:00,0.0,0
34427,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Women Rock Ur World Blue T-shirt,28,2026-08-12T18:14:08.376699+00:00,0.0,0
46007,Women,Apparel,Saree,Sarees,Blue,Summer,2012,Ethnic,Fabindia Blue Mull Printed Sari,8,2026-08-12T18:14:08.376699+00:00,0.0,0
7320,Men,Footwear,Flip Flops,Flip Flops,Black,Winter,2018,Casual,Red Tape Men's Black Flip Flop,21,2026-08-12T18:14:08.376699+00:00,0.0,0
22542,Men,Footwear,Shoes,Sports Shoes,White,Fall,2009,Sports,Lotto  Kids-Boy Jumper  White Sports Shoes,43,2026-08-12T18:14:08.376699+00:00,0.0,0
49873,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Q&Q Women Silver Dial Watch,24,2026-08-12T18:14:08.376699+00:00,0.0,0
16777,Unisex,Accessories,Watches,Watches,White,Winter,2016,Casual,ADIDAS Originals Unisex White Digital Watch ADH4058,28,2026-08-12T18:14:08.376699+00:00,0.0,0
31969,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Nike Women Double Team Lite Black Shoes,20,2026-08-12T18:14:08.376699+00:00,0.0,0
13037,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Flats,38,2026-08-12T18:14:08.376699+00:00,0.0,0
27202,Men,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Doodle Kids Boy Check Red Shirt,3,2026-08-12T18:14:08.376699+00:00,0.0,0
9088,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Converse Unisex Ct As Rolldown Hi Black Casual Shoes,39,2026-08-12T18:14:08.376699+00:00,0.0,0
42695,Women,Footwear,Shoes,Flats,Gold,Winter,2014,Casual,Rocia Women Gold Sandals,46,2026-08-12T18:14:08.376699+00:00,0.0,0
55622,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Numero Uno Men Brown Formal Shoes,23,2026-08-12T18:14:08.376699+00:00,0.0,0
34615,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Hanes Men ComfortSoft Pack of 2 Waistband Hip Briefs,16,2026-08-12T18:14:08.376699+00:00,0.0,0
50350,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aurelia Women Blue Kurta,1,2026-08-12T18:14:08.376699+00:00,0.0,0
17497,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Classic Polo Men Stripes Grey Polo T-Shirt,48,2026-08-12T18:14:08.376699+00:00,0.0,0
22770,Women,Apparel,Topwear,Kurtas,Red,Summer,2011,Ethnic,BIBA Women Printed Red Kurta,21,2026-08-12T18:14:08.376699+00:00,0.0,0
8966,Men,Footwear,Shoes,Sports Shoes,Yellow,Fall,2011,Sports,Puma Men BOLT Faas 200 JAM Yellow Sports Shoes,17,2026-08-12T18:14:08.376699+00:00,0.0,0
16545,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Basics Men Grey Slim Fit Checked Shirt,46,2026-08-12T18:14:08.376699+00:00,0.0,0
7112,Unisex,Accessories,Bags,Backpacks,Red,Summer,2017,Casual,Wildcraft Unisex Halo Red Black Backpack,13,2026-08-12T18:14:08.376699+00:00,0.0,0
36142,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Free 4.0 V2 Black Sports Shoes,43,2026-08-12T18:14:08.376699+00:00,0.0,0
4797,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011,Sports,ADIDAS Men's Ess Dark Iron Brown Short,48,2026-08-12T18:14:08.376699+00:00,0.0,0
52407,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Winter,2015,Casual,Red Rose Women Black Nightdress,8,2026-08-12T18:14:08.376699+00:00,0.0,0
39936,Unisex,Accessories,Bags,Handbags,Black,Winter,2012,Casual,Tortoise Unisex Black Sling Bag,37,2026-08-12T18:14:08.376699+00:00,0.0,0
20027,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,United Colors of Benetton Men Navy Blue Striped Shirt,28,2026-08-12T18:14:08.376699+00:00,0.0,0
44562,Men,Footwear,Sandal,Sandals,Brown,Winter,2012,Casual,Coolers Men Brown Sandals,13,2026-08-12T18:14:08.376699+00:00,0.0,0
57949,Men,Footwear,Shoes,Formal Shoes,Brown,Spring,2012,Formal,Clarks Men Brown Formal Shoes,50,2026-08-12T18:14:08.376699+00:00,0.0,0
37090,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Lino Perros Women Brown Handbag,41,2026-08-12T18:14:08.376699+00:00,0.0,0
25555,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Wrangler Men Biker Blue T-shirt,6,2026-08-12T18:14:08.376699+00:00,0.0,0
41010,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Woven Navy Blue Jeans,11,2026-08-12T18:14:08.376699+00:00,0.0,0
33430,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Baggit Women Pinto Checksy Blue Sling Bag,31,2026-08-12T18:14:08.376699+00:00,0.0,0
58901,Men,Accessories,Ties,Ties,Green,Summer,2017,Casual,Hakashi Men Green Silk Tie,2,2026-08-12T18:14:08.376699+00:00,0.0,0
24487,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Esprit Men Casual Black Watch,38,2026-08-12T18:14:08.376699+00:00,0.0,0
57175,Women,Apparel,Topwear,Tops,Teal,Summer,2012,Casual,Elle Women Teal Top,26,2026-08-12T18:14:08.376699+00:00,0.0,0
42668,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Alma Women Green Kurta,19,2026-08-12T18:14:08.376699+00:00,0.0,0
12118,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Aurelia Women Solid Rust Brown Kurtas,19,2026-08-12T18:14:08.376699+00:00,0.0,0
6801,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Converse Unisex Canvas Black Shoe,2,2026-08-12T18:14:08.376699+00:00,0.0,0
48352,Women,Accessories,Bags,Clutches,Brown,Summer,2012,Casual,Pitaraa Women Brown Clutch,3,2026-08-12T18:14:08.376699+00:00,0.0,0
30248,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Numero Uno Men Black Shoes,49,2026-08-12T18:14:08.376699+00:00,0.0,0
9075,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Sports,ADIDAS Men Cr_Ess 3s34pan Black Short,26,2026-08-12T18:14:08.376699+00:00,0.0,0
12924,Men,Footwear,Sandal,Sandals,Black,Spring,2012,Casual,iD Men Casual Black Sandals,25,2026-08-12T18:14:08.376699+00:00,0.0,0
53528,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015,Casual,Amante Women Pink Briefs PCLC11,29,2026-08-12T18:14:08.376699+00:00,0.0,0
56866,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,HM Women Brown Flats,17,2026-08-12T18:14:08.376699+00:00,0.0,0
59012,Men,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012,Casual,Skechers Men Charcoal Sports Shoes,13,2026-08-12T18:14:08.376699+00:00,0.0,0
38025,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Q&Q Women Steel Dial Watch,26,2026-08-12T18:14:08.376699+00:00,0.0,0
57188,Women,Apparel,Topwear,Tunics,Lavender,Summer,2012,Casual,Elle Women Lavender Tunic,39,2026-08-12T18:14:08.376699+00:00,0.0,0
36983,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,Lino Perros Women Black Clutch,34,2026-08-12T18:14:08.376699+00:00,0.0,0
21934,Women,Accessories,Bags,Handbags,Mustard,Winter,2015,Casual,Murcia Women Casual Mustard Handbag,35,2026-08-12T18:14:08.376699+00:00,0.0,0
59220,Women,Accessories,Watches,Watches,Gold,Winter,2016,Casual,Titan Women Gold Watch,21,2026-08-12T18:14:08.376699+00:00,0.0,0
4558,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Dunk High Orange Shoe,9,2026-08-12T18:14:08.376699+00:00,0.0,0
24648,Men,Accessories,Cufflinks,Cufflinks,Red,Summer,2012,Formal,Reid & Taylor Men Bright Assorted Red Cufflinks,49,2026-08-12T18:14:08.376699+00:00,0.0,0
38217,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Polaroid Women Sunglasses,18,2026-08-12T18:14:08.376699+00:00,0.0,0
15933,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Regent Polo Club Men Solid Blue Tshirt,34,2026-08-12T18:14:08.376699+00:00,0.0,0
56268,Men,Apparel,Loungewear and Nightwear,Night Suits,Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Blue & Black Pyjama Set,19,2026-08-12T18:14:08.376699+00:00,0.0,0
8395,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Sports,ADIDAS Men Sf Str Slv Fs Ca Grey Sweaters,46,2026-08-12T18:14:08.376699+00:00,0.0,0
43588,Girls,Apparel,Bottomwear,Capris,White,Summer,2012,Casual,Gini and Jony Girls Fixed Weast White Capris,39,2026-08-12T18:14:08.376699+00:00,0.0,0
48160,Women,Accessories,Wallets,Wallets,Yellow,Winter,2016,Casual,Fossil Women Yellow Wallet,11,2026-08-12T18:14:08.376699+00:00,0.0,0
9247,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Mark Taylor Men White Striped Shirt,48,2026-08-12T18:14:08.376699+00:00,0.0,0
18610,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men Training Graphic Black Tshirt,11,2026-08-12T18:14:08.376699+00:00,0.0,0
26923,Women,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Jealous 21 Women Solid Magenta Top,24,2026-08-12T18:14:08.376699+00:00,0.0,0
31994,Men,Accessories,Socks,Socks,Khaki,Summer,2016,Formal,Playboy Men Khaki Green Socks,45,2026-08-12T18:14:08.376699+00:00,0.0,0
29157,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,United Colors of Benetton Boys Hopeland Pink T-shirt,8,2026-08-12T18:14:08.376699+00:00,0.0,0
28085,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Jockey MODERN CLASSIC Men White Y Front Briefs 2007,36,2026-08-12T18:14:08.376699+00:00,0.0,0
17658,Women,Footwear,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Pumps Beige Heels,9,2026-08-12T18:14:08.376699+00:00,0.0,0
30846,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Fabindia Women Printed Black Kurta,47,2026-08-12T18:14:08.376699+00:00,0.0,0
47128,Women,Accessories,Bags,Handbags,White,Summer,2015,Casual,Be For Bag Women White Tote Bag,29,2026-08-12T18:14:08.376699+00:00,0.0,0
59644,Women,Apparel,Saree,Sarees,Cream,Fall,2012,Ethnic,FNF Cream & Red Wedding Collection Sari,45,2026-08-12T18:14:08.376699+00:00,0.0,0
10825,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Wrangler Men Green Polo T-shirt,26,2026-08-12T18:14:08.376699+00:00,0.0,0
58796,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012,Smart Casual,Highlander Men Navy Blue & Red Striped Shirt,47,2026-08-12T18:14:08.376699+00:00,0.0,0
32349,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Q&Q Men Steel Watch,50,2026-08-12T18:14:08.376699+00:00,0.0,0
4900,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Levis Kids Girl's Desiree Pink Teens Kidswear,1,2026-08-12T18:14:08.376699+00:00,0.0,0
10019,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Women As Miler Ss White T-Shirts,20,2026-08-12T18:14:08.376699+00:00,0.0,0
38673,Women,Footwear,Shoes,Sports Shoes,Purple,Summer,2012,Sports,Nike Women Purple Sports Shoes,24,2026-08-12T18:14:08.376699+00:00,0.0,0
40769,Men,Accessories,Headwear,Caps,White,Summer,2012,Casual,Quiksilver Men White Firsty Pintails Cap,20,2026-08-12T18:14:08.376699+00:00,0.0,0
23835,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,ADIDAS Men Grey Portland Sports Shoes,36,2026-08-12T18:14:08.376699+00:00,0.0,0
48504,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,French Connection Women Blue Top,5,2026-08-12T18:14:08.376699+00:00,0.0,0
9623,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Indigo Nation Men Striped Green Shirt,24,2026-08-12T18:14:08.376699+00:00,0.0,0
18274,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,Aneri Women Niti Purple Kurta,25,2026-08-12T18:14:08.376699+00:00,0.0,0
34882,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Envirosax Women Red Bag,33,2026-08-12T18:14:08.376699+00:00,0.0,0
55089,Women,Personal Care,Skin,Face Moisturisers,Silver,Spring,2017,Casual,Pond's Flawless White Re-Brightening Night Treatment,40,2026-08-12T18:14:08.376699+00:00,0.0,0
3319,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Sports,CSK Boys Fangear Tee,20,2026-08-12T18:14:08.376699+00:00,0.0,0
54967,Men,Free Items,Free Gifts,Free Gifts,Black,Spring,2017,Casual,Rasasi Men Olympic Flame Deo,18,2026-08-12T18:14:08.376699+00:00,0.0,0
51429,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Myntra Men Blue Check Shirt,30,2026-08-12T18:14:08.376699+00:00,0.0,0
42802,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Converse Men Black and Blue Shoes,3,2026-08-12T18:14:08.376699+00:00,0.0,0
18046,Women,Accessories,Wallets,Wallets,Green,Winter,2015,Casual,Lino Perros Women Sequin Green Wallet,47,2026-08-12T18:14:08.376699+00:00,0.0,0
48736,Men,Accessories,Jewellery,Bangle,Steel,Fall,2012,Casual,Revv Men Golden Steel Bangle,37,2026-08-12T18:14:08.376699+00:00,0.0,0
17832,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011,Casual,Nike Men Dunk High Navy Blue Casual Shoe,33,2026-08-12T18:14:08.376699+00:00,0.0,0
9411,Unisex,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,Fastrack Unisex denim collection Blue Sunglasses,12,2026-08-12T18:14:08.376699+00:00,0.0,0
19194,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,United Colors of Benetton Men Solid White Shirt,45,2026-08-12T18:14:08.376699+00:00,0.0,0
6459,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011,Casual,Lotto Women's Juicy Blue Flip Flop,10,2026-08-12T18:14:08.376699+00:00,0.0,0
3917,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011,Casual,Urban Yoga Men's Yoga Grey Track Pant,18,2026-08-12T18:14:08.376699+00:00,0.0,0
29701,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Formal,John Miller Men Check Black Shirt,2,2026-08-12T18:14:08.376699+00:00,0.0,0
45029,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Digital Watch,30,2026-08-12T18:14:08.376699+00:00,0.0,0
15759,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016,Casual,Facit Men Bicep Tee Red Innerwear Vest,10,2026-08-12T18:14:08.376699+00:00,0.0,0
32947,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,ADIDAS Neo Men Rugged Sail Navy Blue Shoes,48,2026-08-12T18:14:08.376699+00:00,0.0,0
33895,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Citizen Men Black Dial Watch,46,2026-08-12T18:14:08.376699+00:00,0.0,0
37409,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Murcia Women Black Handbag,10,2026-08-12T18:14:08.376699+00:00,0.0,0
24822,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2012,Casual,Carlton London Men Blue Casual Shoes,23,2026-08-12T18:14:08.376699+00:00,0.0,0
45815,Women,Footwear,Shoes,Heels,Orange,Summer,2012,Casual,Senorita Women Orange Flats,16,2026-08-12T18:14:08.376699+00:00,0.0,0
39593,Women,Footwear,Shoes,Casual Shoes,White,Winter,2015,Casual,Catwalk Women White Shoes,44,2026-08-12T18:14:08.376699+00:00,0.0,0
38441,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Baggit Women Brown Handbag,42,2026-08-12T18:14:08.376699+00:00,0.0,0
11903,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown Shoes,4,2026-08-12T18:14:08.376699+00:00,0.0,0
20678,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Buckaroo Men Blue Shoes,29,2026-08-12T18:14:08.376699+00:00,0.0,0
39755,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012,Casual,Gini Jony Girls Pink Leggings,6,2026-08-12T18:14:08.376699+00:00,0.0,0
5826,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Puma Men's Lifestyle Graphic Mood Indigo T-shirt,27,2026-08-12T18:14:08.376699+00:00,0.0,0
38687,Women,Accessories,Bags,Clutches,Copper,Summer,2015,Casual,Spice Art Women Copper Clutch,38,2026-08-12T18:14:08.376699+00:00,0.0,0
13668,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Genesis Men Blue Square Shirt,19,2026-08-12T18:14:08.376699+00:00,0.0,0
18280,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011,Ethnic,Aneri Women Ada Multi Kurta,31,2026-08-12T18:14:08.376699+00:00,0.0,0
19352,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Numero Uno Men Lifestyle Black Casual Shoes,3,2026-08-12T18:14:08.376699+00:00,0.0,0
8705,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016,Casual,Fastrack Unisex Sport Sunglasses,6,2026-08-12T18:14:08.376699+00:00,0.0,0
22913,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Fila Men Drake White Shoes,14,2026-08-12T18:14:08.376699+00:00,0.0,0
43924,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Femella Women Grey Top,25,2026-08-12T18:14:08.376699+00:00,0.0,0
28415,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Idee Men Black Sunglasses,16,2026-08-12T18:14:08.376699+00:00,0.0,0
54993,Women,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Femella Women White Printed Shirt,44,2026-08-12T18:14:08.376699+00:00,0.0,0
35198,Unisex,Accessories,Bags,Backpacks,Blue,Spring,2013,Casual,Wildcraft Unisex Blue & Black Backpack,49,2026-08-12T18:14:08.376699+00:00,0.0,0
55841,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,Colorbar Pro Pink Late Nail Lacquer 056,42,2026-08-12T18:14:08.376699+00:00,0.0,0
16914,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Mr. Men Men Printed Blue Tshirt,15,2026-08-12T18:14:08.376699+00:00,0.0,0
49610,Women,Footwear,Shoes,Heels,Blue,Winter,2015,Casual,Catwalk Women Blue Flats,11,2026-08-12T18:14:08.376699+00:00,0.0,0
12588,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Tantra Unisex Printed Blue Tshirts,39,2026-08-12T18:14:08.376699+00:00,0.0,0
19160,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,United Colors of Benetton Men Yellow T-shirt,11,2026-08-12T18:14:08.376699+00:00,0.0,0
34278,Women,Apparel,Topwear,Dupatta,Olive,Summer,2012,Ethnic,Fabindia Women Silk Kota Tepchi Olive Dupatta,29,2026-08-12T18:14:08.376699+00:00,0.0,0
28627,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,Nike Men Longer Knit Black Shorts,28,2026-08-12T18:14:08.376699+00:00,0.0,0
2831,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Lee Cooper Men's Casual Blue Canvas Shoe,32,2026-08-12T18:14:08.376699+00:00,0.0,0
16128,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,ADIDAS Women Blue TShirt,29,2026-08-12T18:14:08.376699+00:00,0.0,0
46658,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,Rasasi Women Deo,9,2026-08-12T18:14:08.376699+00:00,0.0,0
25904,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2012,Casual,Femella Women Purple Skinny Leggings,5,2026-08-12T18:14:08.376699+00:00,0.0,0
